"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1950889189504860191","Sat Aug 02 00:04:10 +0000 2025","0","@tempodotco @tempodotco @Gerindra Apa karena bendera One Piece ini terjadi : Abolisi &amp; Amnesti ?","1951433810362716192","","tempodotco","in","","1","0","0","https://x.com/undefined/status/1951433810362716192","1601536152342708224",
"1951279781414158347","Sat Aug 02 00:04:09 +0000 2025","1","@msaid_didu Ha ha lumayan beratnya ekonomi dan carut marutnya hukum di negara ini terlupakan. Oposisi terakhir masuk lingkaran. Bendera one piece gagal viral. DPR sudah satu gerbong aktivis sedang euforia pembebasan rekannya dan tentu punya hero baru Rezim cerdas.","1951433803341377652","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1951433803341377652","1793648296965320704",
"1951287174630089065","Sat Aug 02 00:03:30 +0000 2025","0","@__AnakKolong om AK mau nggak kita rame-rame makan siang gratis dalem penjara dengan syarat mengibarkan bendera One Piece. Lumayan lho kita bisa bantu mewujudkan cita-cita pak Prabowo memberi makan gratis rakyatnya.","1951433641764200598","","__AnakKolong","in","","0","0","0","https://x.com/undefined/status/1951433641764200598","728949641421553665",
"1951433437669368176","Sat Aug 02 00:02:42 +0000 2025","0","Gokil isu pemerintah dan bendera One Piece sampe di bahas Pew sama Geo","1951433437669368176","","","in","","0","0","0","https://x.com/undefined/status/1951433437669368176","555672185",
"1951261465337537023","Sat Aug 02 00:02:15 +0000 2025","3","@ElvinaNara Kalo menurut aturan kalo bendera one piece satu tiang dgn merah putih emg menyalahi aturan. Solusinya: bendera one piece dan merah putih dikibarkan dgn tiang yg berbeda dgn one piece tetap di bawah merah putih. Toh bendera one piece bukan bendera separatis kok","1951433324863562138","","ElvinaNara","in","","0","1","0","https://x.com/undefined/status/1951433324863562138","1679110374979936257",
"1951433158014156826","Sat Aug 02 00:01:35 +0000 2025","0","Pengibaran bendera One Piece di tengah maraknya bulan peringatan Kemerdekaan RI bisa jadi sekedar iseng.. Bisa jadi ungkapan kemarahan atau keprihatinan perkembangan keadaan negeri ini di berbagai aspek kehidupan.","1951433158014156826","","","in","","0","0","0","https://x.com/undefined/status/1951433158014156826","1752494426252062720",
"1951432235250540623","Fri Aug 01 23:57:55 +0000 2025","0","Ada nih yg bilang Yg ngibarin bendera one piece itu aslinya fomo doang. Yeee gk tau aja fans one piece aslinya bejibun kocak ","1951432235250540623","","","in","","0","0","0","https://x.com/undefined/status/1951432235250540623","1139138943893483520",
"1951401250895089843","Fri Aug 01 23:57:28 +0000 2025","1","@mpujayaprema Pdhl pemerentah hampir tiap hari memprovokasi rakyatnya dg kebijakan yg merugikan rakyat dn penegakan hukum yg tdk adil jg joget2 sambil berpestapora blm lg bagi2 jabatan untk kroni2nya. Eh giliran rakyat mo senang2 dg mengibarkan bendera One Piece dituduh memprovokasi Mpu.","1951432121685524826","","mpujayaprema","in","","0","1","1","https://x.com/undefined/status/1951432121685524826","1791804792379224064",
"1951431708542378215","Fri Aug 01 23:55:49 +0000 2025","0","Siapa yg ngasih tau orang orang pemerintahan kalo bendera one piece itu bahaya? ","1951431708542378215","","","in","","0","0","0","https://x.com/undefined/status/1951431708542378215","734183582",
"1951431612731900053","Fri Aug 01 23:55:26 +0000 2025","48","Jujur gw gak ngerti ada apa dgn bendera one piece? Kalo hanya bentuk kebebasan dan perlawanan kita terhadap pemerintahan skrg bukan berarti hrs mengibarkan bendera one piece bukan? Gue sebagai WNI tetap bangga sama merah putih dan akan tetap mengibarkan bendera 🇮🇩 karena itu","1951431612731900053","","","in","","4","14","2","https://x.com/undefined/status/1951431612731900053","185084341",
"1951431327624077489","Fri Aug 01 23:54:19 +0000 2025","0","Ngek lucu banget buz/zer pake argumen mengibarkan bendera one piece tidak menghargai jasa pahlawan Pemerintah lo noh ngancurin negara pahlawan yg udah ngebebasin dari penjajah asing cuma buat negara dijajah sama pemerintahan sendiri apa enggk ironis anjr ","1951431327624077489","","","in","","0","1","0","https://x.com/undefined/status/1951431327624077489","1769086022242222080",
"1951342773371887674","Fri Aug 01 23:51:51 +0000 2025","0","@barengwarga @pewpiece Ngurusun pejabat korup ️ Ngurusin bendera one piece ️","1951430709333389588","","barengwarga","in","","0","0","0","https://x.com/undefined/status/1951430709333389588","1933198086203113472",
"1950924145187066120","Fri Aug 01 23:51:46 +0000 2025","0","@Intel_Imut Yg bawa bendera one piece si gibran kq pak anis di bawa ...otak lw mang sengklek..dasar termul","1951430688978379236","","Intel_Imut","in","","0","0","0","https://x.com/undefined/status/1951430688978379236","1450881659126038540",
"1950975694852207100","Fri Aug 01 23:46:12 +0000 2025","0","@barengwarga @gibran_tweet pake bendera one piece tp jadi wakilnya kaido","1951429287174873428","","barengwarga","in","","0","0","0","https://x.com/undefined/status/1951429287174873428","1048436697866723328",
"1951428882902745314","Fri Aug 01 23:44:36 +0000 2025","0","berusaha memaksimalkan dan memanfaatkan bulan agustus dengan menggabunkan bendera one piece 80 dengan bendera palestina (gaza's starving gesss)","1951428882902745314","","","in","","0","0","0","https://x.com/undefined/status/1951428882902745314","1930758862535368704",
"1951314616845549769","Fri Aug 01 23:43:34 +0000 2025","2","@tekarok007 Yaudah berarti gapapa dong dipasang kan tuh bendera punya Luffy yang mencari one piece bukan untuk gulingkan word government. Lalu kenapa tuh DPR DPR melarang? Ngakak brutal","1951428622562238860","","tekarok007","in","","0","1","0","https://x.com/undefined/status/1951428622562238860","1021195130752008193",
"1951342773371887674","Fri Aug 01 23:43:02 +0000 2025","0","@theycallmee_G @barengwarga @pewpiece Iya kak aku paham kok tau alasannya juga Tapi kalo lebih milih ngibarin bendera one piece ketimbang bendera merah putih sih agak gak tepat menurutku kak ","1951428489246285912","","theycallmee_G","in","","0","2","0","https://x.com/undefined/status/1951428489246285912","1102539007005614080",
"1951342773371887674","Fri Aug 01 23:40:40 +0000 2025","0","@devonlikke @barengwarga @pewpiece Iya paham kok kak aku ️ indo jg Tapi pahlawan kt udh capek capek naikin bendera merah putih ngorbanin nyawa mereka ini malah mau ngibarin bendera one piece timingnya gak pas ga si kak? ","1951427894326206760","","devonlikke","in","","0","1","0","https://x.com/undefined/status/1951427894326206760","1102539007005614080",
"1951427525995012206","Fri Aug 01 23:39:12 +0000 2025","0","beneran nemuin mobil yg masang bendera one piece. ","1951427525995012206","","","in","","0","1","0","https://x.com/undefined/status/1951427525995012206","1401476993799966722",
"1951426718016872945","Fri Aug 01 23:35:59 +0000 2025","0","Siapa yang per hari ini sudah mengibarkan bendera one piece di depan rumahnya? ","1951426718016872945","","","in","","0","0","0","https://x.com/undefined/status/1951426718016872945","1573912493038403584",
"1951426234770166169","Fri Aug 01 23:34:04 +0000 2025","2","wow gila tl gue bener bener rame akun luar yg up kondisi pemberontakan indo ngibarin bendera one piece di bulan kemerdekaanny","1951426234770166169","","","in","","0","2","0","https://x.com/undefined/status/1951426234770166169","1918523452950233088",
